mpan,TOTAL (A),TOTAL (E),eac
2199989616391,28799,0,654.5227273
1030046770737,28801,0,654.5681818
1200029649444,28801.5,0,654.5795455
1160000758349,28808.5,0,654.7386364
1600000147404,28814,0,654.8636364
2000051299119,28814.4,0,654.8727273
1421916000008,28814.7,0,654.8795455
2000055446674,28815.9,0,654.9068182
1800020420497,28820.8,0,655.0181818
1200010090156,28822.6,0,655.0590909
1416699413000,28824.1,0,655.0931818
1030064540991,28824.2,0,655.0954545
1700051372414,28825.9,0,655.1340909
1800035334937,28829.4,0,655.2136364
1900019428640,28829.8,0,655.2227273
1800061535899,28831.2,0,655.2545455
1620000535230,28831.4,0,655.2590909
2380001395261,28836.8,0,655.3818182
1800035336749,28843.2,0,655.5272727
1100039501591,28844.2,0,655.55
1014568269231,28845,0,655.5681818
2000027384497,28846.5,0,655.6022727
1714144782403,28847,0,655.6136364
1200051086674,28849.7,0,655.675
2000050355376,28850.7,0,655.6977273
1736716166012,28852.4,0,655.7363636
2700001976255,28854.2,0,655.7772727
1470001184778,28857.6,0,655.8545455
2200030365165,28859.5,0,655.8977273
1716853001018,28859.7,0,655.9022727
2300000150790,28861.6,0,655.9454545
2000056188505,28863.6,0,655.9909091
1014572127947,28863.6,0,655.9909091
2000003029736,28869,0,656.1136364
1460001402271,28869.5,0,656.125
1200010165661,28871.4,0,656.1681818
1580001711982,28881.9,0,656.4068182
1170001476141,28901.1,0,656.8431818
1425243200009,28902.2,0,656.8681818
1300035376447,28902.5,0,656.875
2100041077341,28902.5,0,656.875
2199989614845,28903.1,0,656.8886364
1100770693357,28906.7,0,656.9704545
1599006548807,28908.7,0,657.0159091
1800060584041,28911.9,0,657.0886364
2199989336097,28912.7,0,657.1068182
1100039238459,28915,0,657.1590909
1900016426394,28915.2,0,657.1636364
2200042576131,28915.5,0,657.1704545
1100039214963,28916.2,0,657.1863636
1200010203537,28917.3,0,657.2113636
2380000601554,28919.2,0,657.2545455
1900008001041,28920.6,0,657.2863636
1591041111616,28922.5,0,657.3295455
1650000139743,28927,0,657.4318182
1800061186754,28928.5,0,657.4659091
1422284500002,28937.8,0,657.6772727
2000027320990,28940.5,0,657.7386364
1050001341571,28941.6,0,657.7636364
1800061015622,28944.7,0,657.8340909
1620000218625,28946.9,0,657.8840909
1100039653772,28947,0,657.8863636
1200010184042,28948.9,0,657.9295455
2199989646410,28954.4,0,658.0545455
1900060540448,28954.5,0,658.0568182
2600002196902,28956.2,0,658.0954545
1014570113144,28960.9,0,658.2022727
1800035314912,28961,0,658.2045455
1014569919714,28963.4,0,658.2590909
1050002605280,28964.1,0,658.275
1460000770553,28964.6,0,658.2863636
1460001086480,28966.7,0,658.3340909
1470000146187,28968.4,0,658.3727273
2600000942065,28968.9,0,658.3840909
2316540322015,28969.8,0,658.4045455
2500020743864,28970.4,0,658.4181818
2336550079012,28972.3,0,658.4613636
1030076906940,28975.1,0,658.525
2100040300676,28975.2,0,658.5272727
1427360200000,28979.1,0,658.6159091
2336555174015,28979.8,0,658.6318182
1200050742235,28980.3,0,658.6431818
2000027437829,28980.5,0,658.6477273
1170000337508,28983.2,0,658.7090909
1460000389600,28985.5,0,658.7613636
1591017911639,28985.5,0,658.7613636
1640000253464,28986.9,0,658.7931818
1200010042844,28987.3,0,658.8022727
2000053284842,28989.4,0,658.85
2200032050199,28991.9,0,658.9068182
1700052398352,28993,0,658.9318182
1200010029728,28995.3,0,658.9840909
1900070467496,28999.5,0,659.0795455
1900047384597,29000.6,0,659.1045455
2000055417380,29001.2,0,659.1181818
1900090151516,29007.9,0,659.2704545
2346544069017,29025,0,659.6590909
1714083780950,29034.8,0,659.8818182
2500001784031,29035.2,0,659.8909091
1800036580946,29037.3,0,659.9386364
1200062255152,29038.5,0,659.9659091
1160001488140,29043.5,0,660.0795455
1900044427714,29044.2,0,660.0954545
1050001057439,29044.8,0,660.1090909
1700052572835,29045.4,0,660.1227273
1700052589226,29049,0,660.2045455
1200041463898,29050.6,0,660.2409091
1100039657935,29054.1,0,660.3204545
1630000690961,29057.1,0,660.3886364
1700060014535,29061.7,0,660.4931818
1800054883336,29063,0,660.5227273
1714323655612,29064.2,0,660.55
1200010019260,29066.8,0,660.6090909
2200013964910,29072,0,660.7272727
1722790845007,29078.1,0,660.8659091
1900016425498,29082,0,660.9545455
2200030364835,29085.9,0,661.0431818
1592001038084,29087.5,0,661.0795455
2198765124380,29096.6,0,661.2863636
3090000054837,29096.9,0,661.2931818
1200061715114,29098.1,0,661.3204545
2000057646410,29103.2,0,661.4363636
1200010076490,29107.8,0,661.5409091
1030068070117,29109.7,0,661.5840909
2366570446016,29114.1,0,661.6840909
1714892873365,29115.7,0,661.7204545
1100050611209,29118,0,661.7727273
2100041548653,29126.1,0,661.9568182
1100050195439,29129.8,0,662.0409091
1460001890609,29130.3,0,662.0522727
1717150857305,29130.8,0,662.0636364
1170000580472,29134.6,0,662.15
1800035339128,29137,0,662.2045455
1592009611803,29137.2,0,662.2090909
2000027322375,29138.9,0,662.2477273
2326523640018,29141.8,0,662.3136364
1600000098314,29142.3,0,662.325
2376503314113,29147.4,0,662.4409091
1800035252099,29147.6,0,662.4454545
1900070394387,29149.8,0,662.4954545
2000054530225,29153.9,0,662.5886364
1620001342954,29154.7,0,662.6068182
1030006581913,29158.9,0,662.7022727
1200061159424,29159.8,0,662.7227273
1300053780869,29164.6,0,662.8318182
2380001467679,29166.6,0,662.8772727
1800035330445,29166.6,0,662.8772727
1170000293747,29166.6,0,662.8772727
1700052443633,29167,0,662.8863636
1300051274550,29171.4,0,662.9863636
1900092535576,29172,0,663
1170000030433,29175.6,0,663.0818182
1800035217243,29175.6,0,663.0818182
1100040476837,29178,0,663.1363636
2000055894939,29180,0,663.1818182
2199989615430,29180.1,0,663.1840909
2326531270411,29180.5,0,663.1931818
2000027413605,29183.9,0,663.2704545
2199989653204,29184.4,0,663.2818182
1300035430680,29186.6,0,663.3318182
2500001490737,29191.7,0,663.4477273
1800060544058,29192,0,663.4545455
1580001847415,29193.8,0,663.4954545
1030016770911,29196.3,0,663.5522727
1620000893931,29197.3,0,663.575
1030006425745,29201.9,0,663.6795455
1800060269373,29205.6,0,663.7636364
1014568969583,29210,0,663.8636364
1100039245118,29210.7,0,663.8795455
1014568871372,29214.4,0,663.9636364
1030072447240,29215,0,663.9772727
1900070810500,29216.9,0,664.0204545
2199989616373,29217.4,0,664.0318182
1300035387945,29220.3,0,664.0977273
2300001007177,29225.7,0,664.2204545
1050001768009,29228.8,0,664.2909091
1630000815850,29235.9,0,664.4522727
1700053339473,29240,0,664.5454545
1160001448644,29240.3,0,664.5522727
2000051301770,29242.4,0,664.6
1591041626251,29242.4,0,664.6
2189999998669,29242.7,0,664.6068182
2200042544032,29244.8,0,664.6545455
1200061592134,29247.8,0,664.7227273
1711612865030,29249.6,0,664.7636364
1900090371143,29251.7,0,664.8113636
1200010153675,29252.2,0,664.8227273
1600000164135,29253.1,0,664.8431818
1050002339095,29257.2,0,664.9363636
2200043021498,29257.4,0,664.9409091
1423151200005,29259.1,0,664.9795455
1300060484112,29265.7,0,665.1295455
1030035785708,29267.1,0,665.1613636
1200051178971,29270.6,0,665.2409091
1800060293144,29271.4,0,665.2590909
1428511100000,29271.7,0,665.2659091
1712105365001,29273.3,0,665.3022727
1200060473686,29275.2,0,665.3454545
1413793513000,29278,0,665.4090909
2199989680040,29280.4,0,665.4636364
2200042131153,29283.5,0,665.5340909
1200010136119,29284.5,0,665.5568182
1030005790023,29285.1,0,665.5704545
1100039351697,29288.2,0,665.6409091
2380002614138,29291.6,0,665.7181818
2700000634886,29295.8,0,665.8136364
1460000267169,29297.7,0,665.8568182
1900060269207,29298.1,0,665.8659091
1460001916754,29301.7,0,665.9477273
1200060659727,29305.2,0,666.0272727
1620000388780,29308.3,0,666.0977273
2100041731519,29309.2,0,666.1181818
2100041123078,29312.1,0,666.1840909
2199989651759,29314.3,0,666.2340909
1422034500005,29317.2,0,666.3
1023508552089,29319,0,666.3409091
1460001546638,29319.2,0,666.3454545
1014569066647,29319.5,0,666.3522727
1580001590927,29322.3,0,666.4159091
1800035236690,29322.6,0,666.4227273
1200031153262,29323.6,0,666.4454545
1700052168977,29326.3,0,666.5068182
3400000239070,29329.5,0,666.5795455
1630000373790,29329.6,0,666.5818182
2000054640586,29334.1,0,666.6840909
1800035234898,29339.3,0,666.8022727
1100039212822,29340.8,0,666.8363636
2000017629318,29341.6,0,666.8545455
1100039231203,29342.3,0,666.8704545
1100039226852,29343.4,0,666.8954545
1900092314217,29345.9,0,666.9522727
1800035296894,29350.2,0,667.05
1200010081505,29352.7,0,667.1068182
1300013783639,29357.7,0,667.2204545
2000027849680,29359.5,0,667.2613636
1160000261980,29361.2,0,667.3
2326535940016,29365.6,0,667.4
1800060083445,29368.4,0,667.4636364
1014572627735,29369.7,0,667.4931818
2366591676019,29373.9,0,667.5886364
1200010045358,29374.7,0,667.6068182
1160001211688,29375.5,0,667.625
2100040527262,29375.6,0,667.6272727
1428790200005,29376.1,0,667.6386364
1100039657076,29378.8,0,667.7
1030081213003,29380.8,0,667.7454545
1580000074392,29385.9,0,667.8613636
1630000581669,29388.9,0,667.9295455
1050002139297,29391.5,0,667.9886364
1200010050604,29393.4,0,668.0318182
1014568809277,29394.5,0,668.0568182
1900006425677,29394.6,0,668.0590909
1200010128298,29398.1,0,668.1386364
1100039383138,29398.3,0,668.1431818
1014568558805,29398.6,0,668.15
1800054715464,29398.8,0,668.1545455
1200051576872,29399.7,0,668.175
1800035255781,29399.9,0,668.1795455
2100041334036,29406.9,0,668.3386364
1100050664761,29414.9,0,668.5204545
2000057198940,29416.8,0,668.5636364
2336505052116,29417.8,0,668.5863636
1030010859227,29419.4,0,668.6227273
1200010027400,29421.8,0,668.6772727
1427504500000,29422.7,0,668.6977273
1900035426468,29426,0,668.7727273
1630000659873,29431.5,0,668.8977273
2900000153812,29436.4,0,669.0090909
2000027473232,29443,0,669.1590909
1800035339554,29444.6,0,669.1954545
1300035354071,29445.3,0,669.2113636
1717315553317,29446.3,0,669.2340909
1100770693418,29448.1,0,669.275
1030025193280,29449.4,0,669.3045455
2600000832576,29449.8,0,669.3136364
1460000170253,29454.8,0,669.4272727
2199989670361,29455.8,0,669.45
1300060859032,29457.5,0,669.4886364
2600003198282,29458,0,669.5
1700052312709,29458.2,0,669.5045455
1800052912836,29461.5,0,669.5795455
2000027437493,29463.4,0,669.6227273
1100050353050,29464.3,0,669.6431818
1800036572820,29465.7,0,669.675
1050002945663,29466.9,0,669.7022727
1030064010382,29467,0,669.7045455
2100041425108,29468.4,0,669.7363636
1800035332034,29470.9,0,669.7931818
1800060942818,29472.6,0,669.8318182
2200030369179,29474,0,669.8636364
2000027478160,29479.6,0,669.9909091
1300012938600,29491.1,0,670.2522727
1900092117057,29491.3,0,670.2568182
1300035372196,29492.2,0,670.2772727
1200060755533,29494.2,0,670.3227273
1300035362036,29495.8,0,670.3590909
1600000044434,29495.8,0,670.3590909
2600003306433,29497.8,0,670.4045455
1800035325161,29499.4,0,670.4409091
2380001117181,29499.6,0,670.4454545
1200010041051,29500.7,0,670.4704545
1200010099042,29501.6,0,670.4909091
1023496093212,29502.8,0,670.5181818
1900034425914,29506.4,0,670.6
1200061608290,29508.3,0,670.6431818
1460001349812,29511.1,0,670.7068182
1800019247780,29511.7,0,670.7204545
1460001604476,29516.9,0,670.8386364
1700052592707,29518.5,0,670.875
1050002241530,29522.4,0,670.9636364
1050002295048,29524.7,0,671.0159091
1800035322453,29525.7,0,671.0386364
1014572328730,29529.1,0,671.1159091
1630000797778,29530.6,0,671.15
1050001596699,29531.6,0,671.1727273
1300035395157,29537.3,0,671.3022727
1100770459850,29537.3,0,671.3022727
1410563121008,29547.3,0,671.5295455
1300053618952,29548.7,0,671.5613636
1200010155830,29548.9,0,671.5659091
1200010092074,29549.4,0,671.5772727
2380001269585,29549.7,0,671.5840909
2000050128139,29552,0,671.6363636
1700051996431,29554.3,0,671.6886364
1712858414330,29558.7,0,671.7886364
1160001452631,29563,0,671.8863636
1050001597275,29567.8,0,671.9954545
1012938803183,29568.8,0,672.0181818
1900031425080,29569.6,0,672.0363636
2199989614446,29571.3,0,672.075
1014572969283,29572.6,0,672.1045455
2200040594069,29575.4,0,672.1681818
1100039248331,29577.8,0,672.2227273
1800035145040,29579.2,0,672.2545455
2700009812137,29587,0,672.4318182
1030081326160,29588.9,0,672.475
1300035388052,29590.5,0,672.5113636
1023543379375,29591.4,0,672.5318182
1200010055453,29593.2,0,672.5727273
1100039665573,29595.3,0,672.6204545
2199989653560,29598.6,0,672.6954545
1700051503264,29599.8,0,672.7227273
2200030372108,29600.3,0,672.7340909
1800035301834,29602,0,672.7727273
1460002194265,29602.8,0,672.7909091
2000027415009,29603.8,0,672.8136364
1712917182823,29609.1,0,672.9340909
1160001459993,29609.5,0,672.9431818
2000027361295,29613.7,0,673.0386364
1030000274850,29616.6,0,673.1045455
1050001206223,29616.7,0,673.1068182
1200010042250,29617.6,0,673.1272727
1460001496303,29620.4,0,673.1909091
1200010185630,29623.4,0,673.2590909
1900060250084,29629.5,0,673.3977273
1014569856000,29630.6,0,673.4227273
1100039219980,29630.7,0,673.425
1160001364143,29633.5,0,673.4886364
1620001717094,29636.2,0,673.55
2600003785389,29640.2,0,673.6409091
1592001019630,29640.5,0,673.6477273
1300053714810,29641.7,0,673.675
1800052188072,29641.9,0,673.6795455
1716147795506,29642.5,0,673.6931818
1200010207772,29644.5,0,673.7386364
1170001526893,29644.6,0,673.7409091
2199989668186,29645,0,673.75
1580000845825,29645.6,0,673.7636364
1592001088892,29649.7,0,673.8568182
1591022414091,29653.6,0,673.9454545
2000057279679,29653.9,0,673.9522727
1591010798853,29655.2,0,673.9818182
2380000648890,29655.7,0,673.9931818
2500000825218,29657.1,0,674.025
1023526625020,29659.6,0,674.0818182
1800035330630,29660.3,0,674.0977273
1900060659180,29670,0,674.3181818
2100040069093,29670.6,0,674.3318182
1023467780909,29682.1,0,674.5931818
2100041604485,29691.8,0,674.8136364
1800060956875,29691.8,0,674.8136364
1200010255400,29696.3,0,674.9159091
1200010087400,29702.8,0,675.0636364
1023536917753,29703.4,0,675.0772727
1700052672655,29705.8,0,675.1318182
1030067213360,29708,0,675.1818182
1460001806893,29708.6,0,675.1954545
1570000313602,29708.6,0,675.1954545
1426184000002,29708.7,0,675.1977273
1600000172109,29711,0,675.25
2700006412858,29712,0,675.2727273
1200010063979,29713.7,0,675.3113636
1100039231755,29714.3,0,675.325
2000027370796,29721.3,0,675.4840909
1715262764111,29722.5,0,675.5113636
2300000786925,29722.7,0,675.5159091
1460000889782,29723.5,0,675.5340909
2000055652476,29723.9,0,675.5431818
1100050988256,29729.5,0,675.6704545
1170001614973,29735.8,0,675.8136364
1200051429193,29738.2,0,675.8681818
1600000032874,29738.5,0,675.875
2000027309124,29738.9,0,675.8840909
2000027408001,29751.5,0,676.1704545
1599058328610,29753.5,0,676.2159091
1620000790483,29754.2,0,676.2318182
2390000024610,29756.4,0,676.2818182
2000027333785,29757.7,0,676.3113636
1200050175180,29760.8,0,676.3818182
1014570441354,29760.8,0,676.3818182
2000051638618,29775.4,0,676.7136364
1300060361466,29780.3,0,676.825
1700052738632,29781.4,0,676.85
1200061088794,29785.3,0,676.9386364
1200061246964,29788.8,0,677.0181818
1200052340164,29791,0,677.0681818
1170001225890,29792.5,0,677.1022727
2700005764933,29792.7,0,677.1068182
1100021495214,29793.7,0,677.1295455
1580000552967,29794.1,0,677.1386364
1900002383711,29795.5,0,677.1704545
1023545637989,29799.5,0,677.2613636
2336534123015,29802,0,677.3181818
2600002495401,29803.1,0,677.3431818
1030064241996,29803.8,0,677.3590909
2300000440346,29804.8,0,677.3818182
1591059240404,29806.3,0,677.4159091
2000054285207,29807,0,677.4318182
1023472108580,29807.9,0,677.4522727
1800060655232,29810.9,0,677.5204545
1200061256590,29814.2,0,677.5954545
2200030368468,29817.6,0,677.6727273
1580000092578,29821.9,0,677.7704545
2380001323114,29822.2,0,677.7772727
1200033202958,29823.7,0,677.8113636
2000027386253,29827.3,0,677.8931818
2000027433470,29829.6,0,677.9454545
1170000058182,29832,0,678
1460000167153,29834.9,0,678.0659091
2000060223409,29836.1,0,678.0931818
2316541590019,29839.1,0,678.1613636
1300035352010,29840,0,678.1818182
2380000818807,29843.9,0,678.2704545
1630000385689,29845.9,0,678.3159091
1100039505940,29848.3,0,678.3704545
1429192000003,29848.6,0,678.3772727
1411915803002,29851.3,0,678.4386364
1170000536933,29851.3,0,678.4386364
2000056378467,29855.1,0,678.525
1160001448900,29860.8,0,678.6545455
1800035288323,29867.9,0,678.8159091
2100040499400,29869.8,0,678.8590909
1900091295618,29872.3,0,678.9159091
1700051878213,29873,0,678.9318182
1900060602003,29873.8,0,678.95
1170000633549,29874,0,678.9545455
1300013836797,29875.6,0,678.9909091
1600000115485,29880.4,0,679.1
1014568305572,29883.2,0,679.1636364
1014569653371,29883.4,0,679.1681818
1470001800294,29890,0,679.3181818
1030054331524,29891.4,0,679.35
1800035227302,29892.3,0,679.3704545
1200010114719,29893.5,0,679.3977273
1300035370792,29894.3,0,679.4159091
2199989354876,29895.3,0,679.4386364
1200050584970,29895.5,0,679.4431818
1426647000003,29895.6,0,679.4454545
1300053276391,29898.3,0,679.5068182
2000051723821,29901.1,0,679.5704545
1800060050876,29901.9,0,679.5886364
1023489427586,29902.7,0,679.6068182
1600000166267,29907.9,0,679.725
2200030051368,29911.7,0,679.8113636
1200062896477,29912.2,0,679.8227273
1100039628312,29913.7,0,679.8568182
2000057670281,29914,0,679.8636364
2000050277675,29915.8,0,679.9045455
1200051494183,29920,0,680
1800035290439,29920.4,0,680.0090909
2600001348938,29920.9,0,680.0204545
2000053708969,29921.7,0,680.0386364
1580000966742,29922,0,680.0454545
1200010090500,29922.5,0,680.0568182
1200060662482,29922.7,0,680.0613636
1100050845265,29923.4,0,680.0772727
1700051488838,29926.4,0,680.1454545
1900027034193,29929.5,0,680.2159091
1030080013783,29930.7,0,680.2431818
2200014793548,29932.1,0,680.275
2380000000622,29940.8,0,680.4727273
1100039624577,29940.8,0,680.4727273
1014570166270,29942.2,0,680.5045455
1900061338934,29943,0,680.5227273
2000027882640,29943.7,0,680.5386364
1200010075079,29948.1,0,680.6386364
1900060048700,29948.3,0,680.6431818
1200010064253,29949.8,0,680.6772727
2000027448412,29951.3,0,680.7113636
1900018426058,29956.7,0,680.8340909
1713899121000,29963.5,0,680.9886364
1100039670012,29964.1,0,681.0022727
1422948000003,29965,0,681.0227273
1800036898552,29969.5,0,681.125
1200050173573,29975.1,0,681.2522727
1014573046331,29975.1,0,681.2522727
1800061171614,29975.2,0,681.2545455
1460001773314,29979.6,0,681.3545455
1599053564209,29983.6,0,681.4454545
2380002170060,29983.7,0,681.4477273
1200060369850,29986.1,0,681.5022727
1800053538797,29987.2,0,681.5272727
1580001463244,29991.8,0,681.6318182
1460000761354,29995.6,0,681.7181818
2000053969644,29997.5,0,681.7613636
1592001110484,30000.4,0,681.8272727
1600000151474,30000.8,0,681.8363636
1800060193900,30001.9,0,681.8613636
1580001830625,30002.3,0,681.8704545
1014568338230,30003.4,0,681.8954545
1580001741480,30008.5,0,682.0113636
1800035185799,30008.6,0,682.0136364
1800060320203,30011.2,0,682.0727273
